datetime,temp,humidity,precip,windspeed,cloudcover
2023-01-02T18:00:00,-0.9,86.36,0,14.7,100
2023-01-02T19:00:00,0,74.87,0.117,16.5,100
2023-01-02T20:00:00,0,86.62,0,20.3,50.6
2023-01-02T21:00:00,0,93.08,0,18.2,1.4
2023-01-02T22:00:00,0,99.92,0.631,18.3,100
2023-01-02T23:00:00,1,93.13,0,18.2,89.7
2023-01-03T00:00:00,1,93.12,0,18.3,100
2023-01-03T01:00:00,0,99.94,4.006,20.4,100
2023-01-03T02:00:00,0,99.95,0,23.9,100
2023-01-03T03:00:00,0,99.97,0,29.2,100
2023-01-03T04:00:00,0,99.95,3.036,29.2,89.7
2023-01-03T05:00:00,0,93.1,0,27.4,89.7
2023-01-03T06:00:00,0,93.14,0,16.6,100
2023-01-03T07:00:00,0,99.99,5.95,15,100
2023-01-03T08:00:00,0,99.94,0,18.5,100
2023-01-03T09:00:00,0,99.91,0,18.5,100
2023-01-03T10:00:00,0,99.9,0.597,18.5,100
2023-01-03T11:00:00,0,99.88,0,15.2,99.9
2023-01-03T12:00:00,1,93.08,0,16.7,99.9
2023-01-03T13:00:00,1,93,0.196,18.5,100
2023-01-03T14:00:00,1,86.65,0,14.9,100
2023-01-03T15:00:00,1,86.63,0,11.3,100
2023-01-03T16:00:00,1,86.61,0,9.5,89.7
2023-01-03T17:00:00,1,86.71,0.001,11.2,100
2023-01-03T18:00:00,1,86.6,0.001,11.2,89.6
2023-01-03T19:00:00,0,92.98,0.291,7.6,89.6
2023-01-03T20:00:00,0,92.98,0.004,7.6,50.5
2023-01-03T21:00:00,0,92.99,0,5.4,50.6
2023-01-03T22:00:00,0,93.04,0.194,9.2,100
2023-01-03T23:00:00,0,93.07,0.008,3.8,99.9
2023-01-04T00:00:00,0,93,0,11.2,100
2023-01-04T01:00:00,0,92.85,0,9.5,100
2023-01-04T02:00:00,0,99.86,0.293,16.6,99.9
2023-01-04T03:00:00,1,86.56,0,16.6,100
2023-01-04T04:00:00,0,92.86,0.001,18.4,89.6
2023-01-04T05:00:00,0,92.85,0.388,16.5,89.6
2023-01-04T06:00:00,0,86.43,0,18.2,89.7
2023-01-04T07:00:00,0,86.5,0.002,14.7,89.7
2023-01-04T08:00:00,0,92.91,0,12.9,89.7
2023-01-04T09:00:00,0,86.35,0,7.6,100
2023-01-04T10:00:00,0,86.35,0.002,7.6,100
2023-01-04T11:00:00,-1,86.3,0,7.6,89.7
2023-01-04T12:00:00,-1,86.33,0.097,11,100
2023-01-04T13:00:00,-1,86.38,0,12.9,100
2023-01-04T14:00:00,-1,80.36,0.008,9.2,100
2023-01-04T15:00:00,-2,86.19,0.097,9.3,99.7
2023-01-04T16:00:00,-2,86.23,0,12.8,100
2023-01-04T17:00:00,-2,86.24,0.011,14.6,100
2023-01-04T18:00:00,-2,74.39,0,9.5,99.9
2023-01-04T19:00:00,-3,86.1,0,16.5,99.9
2023-01-04T20:00:00,-3.9,92.48,0,18.2,99.9
2023-01-04T21:00:00,-3.9,92.56,0,18.3,99.9
2023-01-04T22:00:00,-4,85.97,0,25.8,99.9
2023-01-04T23:00:00,-4,79.75,0,31.3,99.9
2023-01-05T00:00:00,-4,79.77,0,24,99.9
2023-01-05T01:00:00,-5,85.8,0,24.1,89.6
2023-01-05T02:00:00,-5.9,85.65,0,20.6,93.2
2023-01-05T03:00:00,-5.9,85.63,0,20.5,86.8
2023-01-05T04:00:00,-5,79.54,0,24.1,50.5
2023-01-05T05:00:00,-5,79.52,0,27.6,89.6
2023-01-05T06:00:00,-6,79.38,0,33.3,89.4
2023-01-05T07:00:00,-6.9,85.47,0,25.9,50.3
2023-01-05T08:00:00,-7,85.49,0,24.1,89.5
2023-01-05T09:00:00,-7.9,92.23,0,18.4,88.6
2023-01-05T10:00:00,-7.9,92.29,0,16.6,88.6
2023-01-05T11:00:00,-7.9,92.22,0,13.2,88.7
2023-01-05T12:00:00,-7.9,92.22,0,11.3,88.6
2023-01-05T13:00:00,-6,92.4,0.197,14.8,88.6
2023-01-05T14:00:00,-6,92.14,0,22.4,88.6
2023-01-05T15:00:00,-6,85.7,0,24.2,89.2
2023-01-05T16:00:00,-6,85.68,0.102,27.6,88.8
2023-01-05T17:00:00,-7,85.61,0,27.6,89
2023-01-05T18:00:00,-7,79.32,0,27.4,88.9
2023-01-05T19:00:00,-7,85.7,0.419,13.1,94.9
2023-01-05T20:00:00,-6,79.36,0,22.3,88.6
2023-01-05T21:00:00,-6,79.42,0,20.4,99.9
2023-01-05T22:00:00,-6,73.52,0.972,22.2,99.9
2023-01-05T23:00:00,-7,85.75,0,16.6,88.8
2023-01-06T00:00:00,-7,85.7,0,20.2,99.6
2023-01-06T01:00:00,-7,79.4,0.598,18.1,99.9
2023-01-06T02:00:00,-7,79.32,0,14.6,99.7
2023-01-06T03:00:00,-8,85.57,0,5.4,99.3
2023-01-06T04:00:00,-8,92.37,0.105,1.9,100
2023-01-06T05:00:00,-6,73.4,0,9.4,100
2023-01-06T06:00:00,-6,73.34,0,11.2,100
2023-01-06T07:00:00,-5,73.51,0.002,12.9,99.9
2023-01-06T08:00:00,-5,73.56,0,12.9,100
2023-01-06T09:00:00,-6,85.45,0,12.8,100
2023-01-06T10:00:00,-6,79.37,0,3.7,100
2023-01-06T11:00:00,-6,79.47,0,11,99.9
2023-01-06T12:00:00,-6,79.34,0,5.4,100
2023-01-06T13:00:00,-6,73.51,0,9.3,100
2023-01-06T14:00:00,-7,85.46,0,12.8,89.7
2023-01-06T15:00:00,-7,85.56,0,9.3,99.9
2023-01-06T16:00:00,-8,85.5,0,9.3,99.6
2023-01-06T17:00:00,-8,85.49,0,5.5,99.3
2023-01-06T18:00:00,-8,85.37,0,5.4,99.3
2023-01-06T19:00:00,-8,85.46,0,7.5,99.6
2023-01-06T20:00:00,-9,85.3,0,7.6,99.7
2023-01-06T21:00:00,-9,78.87,0,9.3,88.9
2023-01-06T22:00:00,-9,78.78,0,7.6,89
2023-01-06T23:00:00,-10,78.72,0,11.1,50.3
2023-01-07T00:00:00,-12,85.01,0,9.3,77.1
2023-01-07T01:00:00,-12,84.91,0,9.4,66.4
2023-01-07T02:00:00,-12,84.9,0,9.4,90
2023-01-07T03:00:00,-12.9,84.72,0,9.5,90
2023-01-07T04:00:00,-13,78.03,0,13,93.2
2023-01-07T05:00:00,-13.9,84.65,0,11.1,53.2
2023-01-07T06:00:00,-13.9,84.68,0,13,64.3
2023-01-07T07:00:00,-14,84.6,0,14.8,86.8
2023-01-07T08:00:00,-13.9,84.62,0,14.8,90
2023-01-07T09:00:00,-13.9,77.99,0,13,69.6
2023-01-07T10:00:00,-13.9,84.53,0,18.3,93.2
2023-01-07T11:00:00,-13,78.08,0,18.3,90
2023-01-07T12:00:00,-12.9,78.05,0,20.4,90
2023-01-07T13:00:00,-12.9,78.07,0,20.4,83.2
2023-01-07T14:00:00,-12,78.23,0,18.2,61.1
2023-01-07T15:00:00,-12,78.27,0,16.5,1
2023-01-07T16:00:00,-12.9,84.71,0,14.6,6.8
2023-01-07T17:00:00,-13,78.17,0,14.6,0
2023-01-07T18:00:00,-13,78.12,0,16.5,0
2023-01-07T19:00:00,-13.9,84.6,0,18.2,0.5
2023-01-07T20:00:00,-13.9,84.61,0,14.8,16.1
2023-01-07T21:00:00,-13.9,84.64,0,14.7,32.1
2023-01-07T22:00:00,-13.9,78.01,0,16.4,32.1
2023-01-07T23:00:00,-13.9,77.96,0,16.5,100
2023-01-08T00:00:00,-13.9,78,0,20.3,89.7
2023-01-08T01:00:00,-13.9,84.75,0,18.2,100
2023-01-08T02:00:00,-13.9,91.93,0,14.7,100
2023-01-08T03:00:00,-12.9,84.98,0,12.9,100
2023-01-08T04:00:00,-12.9,92.09,0,13,100
2023-01-08T05:00:00,-12.9,85.03,0,14.7,99.9
2023-01-08T06:00:00,-12.9,84.96,0,14.7,50.5
2023-01-08T07:00:00,-12.9,84.96,0,16.4,93.2
2023-01-08T08:00:00,-12.9,84.95,0,20.4,93.2
2023-01-08T09:00:00,-11.9,85.09,0,14.7,50.6
2023-01-08T10:00:00,-11.9,85.11,0,16.5,50.6
2023-01-08T11:00:00,-11.9,92.09,0,18.2,89.7
2023-01-08T12:00:00,-10.9,85.21,0,18.2,89.6
2023-01-08T13:00:00,-10.9,85.19,0,18.2,100
2023-01-08T14:00:00,-9.9,85.3,0.002,20.3,100
2023-01-08T15:00:00,-9.9,85.34,0,18.2,89.7
2023-01-08T16:00:00,-9.9,85.32,0,18.3,99.9
2023-01-08T17:00:00,-9.9,92.23,0,18.4,89.7
2023-01-08T18:00:00,-8.9,85.5,0,24.1,89.7
2023-01-08T19:00:00,-8.9,85.49,0,25.8,99.9
2023-01-08T20:00:00,-8.9,92.34,0,25.7,99.9
2023-01-08T21:00:00,-7.9,85.57,0,24,89.7
2023-01-08T22:00:00,-7.9,92.35,0,25.7,89.6
2023-01-08T23:00:00,-6.9,85.62,0,22.2,1.4
2023-01-09T00:00:00,-6.9,85.58,0,22.2,1.3
2023-01-09T01:00:00,-6.9,85.62,0,20.4,1
2023-01-09T02:00:00,-6.9,85.62,0,20.4,1.3
2023-01-09T03:00:00,-6.9,85.63,0,20.5,50.6
2023-01-09T04:00:00,-6.9,92.46,0,22.2,100
2023-01-09T05:00:00,-6.9,92.49,0.003,22.2,100
2023-01-09T06:00:00,-6,85.83,0.002,20.4,100
2023-01-09T07:00:00,-6.9,92.48,0.39,24,100
2023-01-09T08:00:00,-6.9,92.51,0.031,20.5,100
2023-01-09T09:00:00,-6.9,92.53,0.005,18.4,100
2023-01-09T10:00:00,-5.9,85.84,0.974,18.4,100
2023-01-09T11:00:00,-5.9,92.59,0.031,18.3,99.9
2023-01-09T12:00:00,-5.9,92.54,0.01,16.5,99.9
2023-01-09T13:00:00,-5,85.87,0.875,18.3,99.9
2023-01-09T14:00:00,-5,85.94,0.009,20.5,99.9
2023-01-09T15:00:00,-5,85.95,0.001,18.4,99.9
2023-01-09T16:00:00,-5,85.93,0.582,24,99.9
2023-01-09T17:00:00,-5,85.95,0.003,22.2,99.9
2023-01-09T18:00:00,-5,85.97,0,18.2,99.9
2023-01-09T19:00:00,-5,85.95,0.097,20.4,99.9
2023-01-09T20:00:00,-5,85.95,0.005,20.3,99.9
2023-01-09T21:00:00,-5,85.93,0,22.1,99.9
2023-01-09T22:00:00,-5,85.95,0,24,99.9
2023-01-09T23:00:00,-5,92.61,0,22.1,99.9
2023-01-10T00:00:00,-5,92.58,0,25.7,99.9
2023-01-10T01:00:00,-5,92.55,0,23.9,99.9
2023-01-10T02:00:00,-5,92.55,0,16.5,99.9
2023-01-10T03:00:00,-5,85.89,0,14.7,99.9
2023-01-10T04:00:00,-5,85.91,0.097,20.4,99.9
2023-01-10T05:00:00,-6,92.52,0,18.3,99.9
2023-01-10T06:00:00,-6,92.54,0.008,18.2,100
2023-01-10T07:00:00,-6,92.53,0.583,16.5,99.9
2023-01-10T08:00:00,-5.9,92.48,0,16.5,99.9
2023-01-10T09:00:00,-5,85.91,0.014,12.9,100
2023-01-10T10:00:00,-5,85.9,0.389,13,99.7
2023-01-10T11:00:00,-5,85.94,0,12.9,99.9
2023-01-10T12:00:00,-4.9,92.64,0.004,12.9,99.9
2023-01-10T13:00:00,-4,92.83,0,14.8,99.9
2023-01-10T14:00:00,-3.9,99.9,0,16.6,99.9
2023-01-10T15:00:00,-2.9,99.93,0,16.5,100
2023-01-10T16:00:00,-1.9,99.98,0,18.3,100
2023-01-10T17:00:00,0,93.06,0,22.1,100
2023-01-10T18:00:00,0,99.97,0,20.3,100
2023-01-10T19:00:00,1,93.13,0,18.2,100
2023-01-10T20:00:00,1,99.98,0,14.7,100
2023-01-10T21:00:00,1,99.98,0,18.2,100
2023-01-10T22:00:00,1,100,0,18.2,100
2023-01-10T23:00:00,1,100,0.097,18.2,100
2023-01-11T00:00:00,2,100,0.004,18.3,100
2023-01-11T01:00:00,2,100,0,16.4,100
2023-01-11T02:00:00,2,100,0.001,16.4,100
2023-01-11T03:00:00,2,99.99,0.005,18.2,100
2023-01-11T04:00:00,2,99.97,0,18.3,100
2023-01-11T05:00:00,2,99.98,0.001,20.4,100
2023-01-11T06:00:00,2,99.98,0.004,18.2,100
2023-01-11T07:00:00,2,99.95,0,20.4,100
2023-01-11T08:00:00,2,99.97,0.097,22.1,100
2023-01-11T09:00:00,2,99.94,0.004,22.1,100
2023-01-11T10:00:00,2,93.15,0,18.3,100
2023-01-11T11:00:00,1.1,99.93,0.097,20.4,100
2023-01-11T12:00:00,2,93.14,0,20.4,99.9
2023-01-11T13:00:00,2,93.07,0,24,99.9
2023-01-11T14:00:00,2,86.66,0,25.7,100
2023-01-11T15:00:00,2,86.67,0,25.8,89.6
2023-01-11T16:00:00,2,86.58,0,24,29.6
2023-01-11T17:00:00,2,86.62,0.002,29.4,50.5
2023-01-11T18:00:00,2,86.63,0,33.2,99.9
2023-01-11T19:00:00,1,86.63,0.005,29.3,100
2023-01-11T20:00:00,1,93.06,0.305,25.8,100
2023-01-11T21:00:00,1,93.1,0.003,27.5,100
2023-01-11T22:00:00,1,93.1,0.014,27.5,100
2023-01-11T23:00:00,1,93.09,1.953,25.8,100
2023-01-12T00:00:00,1,93.13,0.008,27.5,100
2023-01-12T01:00:00,1,93.12,0.014,25.8,100
2023-01-12T02:00:00,1,93.12,0.889,27.5,99.9
2023-01-12T03:00:00,1,93.13,0.006,24,100
2023-01-12T04:00:00,1,93.13,0.009,25.8,100
2023-01-12T05:00:00,1,93.15,0.396,23.9,100
2023-01-12T06:00:00,1,93.11,0.009,24,100
2023-01-12T07:00:00,1,93.12,0.009,22.2,100
2023-01-12T08:00:00,1,93.13,0.307,27.5,100
2023-01-12T09:00:00,1,93.13,0.01,24,100
2023-01-12T10:00:00,1,93.14,0.009,22.2,100
2023-01-12T11:00:00,1,93.14,0.391,23.9,100
2023-01-12T12:00:00,1,99.99,0.004,25.6,100
2023-01-12T13:00:00,2,93.17,0,22.1,100
2023-01-12T14:00:00,2,93.13,0,16.5,100
2023-01-12T15:00:00,2,93.13,0,18.3,100
2023-01-12T16:00:00,2,99.94,0.004,25.7,100
2023-01-12T17:00:00,2,99.94,0.508,25.8,100
2023-01-12T18:00:00,2.1,93.14,0,24,100
2023-01-12T19:00:00,3,93.17,0.004,22.2,100
2023-01-12T20:00:00,3,93.21,0.198,24,100
2023-01-12T21:00:00,3,93.25,0,22.2,100
2023-01-12T22:00:00,3,93.21,0.009,22.1,100
2023-01-12T23:00:00,3,93.21,1.044,22.1,99.9
2023-01-13T00:00:00,2,99.89,0.029,22.2,100
2023-01-13T01:00:00,1.1,93.12,3.946,16.5,100
2023-01-13T02:00:00,1.1,93.12,0.062,20.4,100
2023-01-13T03:00:00,1.1,99.93,0,18.4,89.7
2023-01-13T04:00:00,3.1,99.93,4.913,16.7,100
2023-01-13T05:00:00,4,93.34,0.023,20.6,99.9
2023-01-13T06:00:00,4,93.3,0,20.4,100
2023-01-13T07:00:00,3,93.21,0.776,14.7,100
2023-01-13T08:00:00,3,93.21,0.002,16.5,100
2023-01-13T09:00:00,2,99.92,0,11.1,100
2023-01-13T10:00:00,3,93.19,0,11.1,100
2023-01-13T11:00:00,3,93.15,0,11.1,100
2023-01-13T12:00:00,3,86.82,0,9.4,100
2023-01-13T13:00:00,2.1,99.92,0,11.1,89.7
2023-01-13T14:00:00,2.1,99.96,0.006,11.1,100
2023-01-13T15:00:00,3,99.96,0.2,13,100
2023-01-13T16:00:00,4,93.3,0,14.8,100
2023-01-13T17:00:00,4,93.29,0.019,18.3,100
2023-01-13T18:00:00,4,93.3,0.394,20.4,100
2023-01-13T19:00:00,4,93.31,0,18.3,100
2023-01-13T20:00:00,4,99.96,0.012,20.4,100
2023-01-13T21:00:00,4,93.23,0.393,16.5,89.6
2023-01-13T22:00:00,4,93.26,0,13,89.7
2023-01-13T23:00:00,4,93.22,0,16.5,100
2023-01-14T00:00:00,4,93.23,0,11.2,100
2023-01-14T01:00:00,4,93.23,0,16.5,99.9
2023-01-14T02:00:00,4,93.25,0,16.5,99.9
2023-01-14T03:00:00,4,99.92,0,16.5,99.9
2023-01-14T04:00:00,4,99.88,0,16.5,99.9
2023-01-14T05:00:00,4,93.27,0.002,14.7,99.8
2023-01-14T06:00:00,4,93.24,0,9.5,89.6
2023-01-14T07:00:00,4,93.22,0,13,99.9
2023-01-14T08:00:00,4,93.24,0.004,16.5,99.9
2023-01-14T09:00:00,4,93.26,0.196,18.3,99.9
2023-01-14T10:00:00,4,93.27,0,20.4,99.9
2023-01-14T11:00:00,4,93.25,0.013,18.3,89.6
2023-01-14T12:00:00,4,93.24,0.407,20.4,89.6
2023-01-14T13:00:00,5,87.08,0,24,89.6
2023-01-14T14:00:00,4,93.27,0.019,25.8,89.6
2023-01-14T15:00:00,4,93.27,0.504,24,99.9
2023-01-14T16:00:00,4,93.28,0,25.7,89.6
2023-01-14T17:00:00,4,93.27,0.015,25.7,89.6
2023-01-14T18:00:00,4,93.3,0.009,25.7,99.9
2023-01-14T19:00:00,4,93.24,0.194,24,99.9
2023-01-14T20:00:00,3,99.87,0.013,22.2,99.9
2023-01-14T21:00:00,4,93.21,0.005,22.2,99.9
2023-01-14T22:00:00,4,86.96,0.388,22.2,99.9
2023-01-14T23:00:00,4,86.97,0.002,20.3,89.6
2023-01-15T00:00:00,4,86.98,0.001,20.4,89.6
2023-01-15T01:00:00,4,86.99,0.002,18.3,89.6
2023-01-15T02:00:00,4,86.96,0.097,22.2,99.9
2023-01-15T03:00:00,4,86.94,0.006,20.4,99.9
2023-01-15T04:00:00,3,93.15,0,22.2,99.9
2023-01-15T05:00:00,4,86.91,0.097,22.2,99.9
2023-01-15T06:00:00,3,93.04,0,22.3,89.6
2023-01-15T07:00:00,3,93.04,0.002,29.3,89.6
2023-01-15T08:00:00,4,86.92,0.021,27.6,100
2023-01-15T09:00:00,3,93.15,0.305,25.9,99.9
2023-01-15T10:00:00,3,86.86,0.083,31.5,99.9
2023-01-15T11:00:00,2,93.15,2.619,27.6,100
2023-01-15T12:00:00,2.1,93.08,0.014,29.4,100
2023-01-15T13:00:00,2.1,93.09,0.095,25.9,100
2023-01-15T14:00:00,3,86.89,2.911,35.1,99.9
2023-01-15T15:00:00,2.1,93.11,0.014,24,99.9
2023-01-15T16:00:00,2.1,93.13,0.038,24,100
2023-01-15T17:00:00,2,93.11,0.97,23.9,100
2023-01-15T18:00:00,2,93.12,0.001,24,100
2023-01-15T19:00:00,2,93.13,0.006,25.7,100
2023-01-15T20:00:00,2,93.13,0.097,25.7,100
2023-01-15T21:00:00,2.1,99.84,0,24,99.9
2023-01-15T22:00:00,3,93.14,0.006,20.4,100
2023-01-15T23:00:00,3,93.13,0,22.1,99.9
2023-01-16T00:00:00,3,93.1,0,20.4,99.9
2023-01-16T01:00:00,3,93.06,0,22.2,89.7
2023-01-16T02:00:00,3,86.74,0,24,89.7
2023-01-16T03:00:00,3,86.75,0,24.1,89.6
2023-01-16T04:00:00,3,86.69,0,27.6,50.6
2023-01-16T05:00:00,3,86.66,0,25.8,100
2023-01-16T06:00:00,3,86.76,0.001,29.3,89.7
2023-01-16T07:00:00,3,86.79,0.195,33.2,99.9
2023-01-16T08:00:00,3,93.08,0.002,33.2,100
2023-01-16T09:00:00,4,86.91,0.005,35,100
2023-01-16T10:00:00,4,86.95,0.488,35,99.9
2023-01-16T11:00:00,3,93.12,0.016,31.5,89.7
2023-01-16T12:00:00,3,93.13,0.01,31.4,100
2023-01-16T13:00:00,4,86.96,1.95,33.1,89.7
2023-01-16T14:00:00,3,93.12,0.016,32.3,89.6
2023-01-16T15:00:00,3,86.84,0.008,25.8,89.6
2023-01-16T16:00:00,3,93.05,2.915,27.5,89.7
2023-01-16T17:00:00,3,92.98,0.006,22.2,89.7
2023-01-16T18:00:00,3,93.02,0.004,22.2,99.9
2023-01-16T19:00:00,3,86.73,0,22.2,99.9
2023-01-16T20:00:00,3,86.75,0,23.9,89.6
2023-01-16T21:00:00,3,86.78,0,22.2,99.9
2023-01-16T22:00:00,3,86.8,0,20.4,89.6
2023-01-16T23:00:00,3,86.8,0,18.2,89.6
2023-01-17T00:00:00,3,86.81,0,16.4,89.6
2023-01-17T01:00:00,2,93.04,0,16.4,99.4
2023-01-17T02:00:00,2,93.12,0,11.1,98.9
2023-01-17T03:00:00,1,93.04,0,9.4,89.4
2023-01-17T04:00:00,0,92.99,0,11.1,50.5
2023-01-17T05:00:00,0,92.96,0,9.3,89.7
2023-01-17T06:00:00,0,92.96,0,11.1,100
2023-01-17T07:00:00,0.1,92.93,0,16.5,29.7
2023-01-17T08:00:00,0.1,99.74,0,14.8,89.7
2023-01-17T09:00:00,1,92.96,0,18.3,100
2023-01-17T10:00:00,1,86.57,0,18.3,99.9
2023-01-17T11:00:00,1,86.48,0,25.7,99.9
2023-01-17T12:00:00,1,86.5,0,25.8,100
2023-01-17T13:00:00,1,86.6,0.001,27.5,100
2023-01-17T14:00:00,1,86.69,0.003,27.5,100
2023-01-17T15:00:00,0,93.04,0.194,27.5,100
2023-01-17T16:00:00,0,99.87,0.004,25.8,100
2023-01-17T17:00:00,0,92.98,0.014,25.7,100
2023-01-17T18:00:00,1,93.05,0.485,23.9,100
2023-01-17T19:00:00,1,93.04,0.001,22.2,100
2023-01-17T20:00:00,1,93.06,0,20.4,100
2023-01-17T21:00:00,1,93.08,0.002,18.3,100
2023-01-17T22:00:00,1,93.1,0.004,20.4,100
2023-01-17T23:00:00,1,99.91,0,16.5,99.9
2023-01-18T00:00:00,1,99.9,0.099,18.3,100
2023-01-18T01:00:00,1,99.93,0.006,16.5,100
2023-01-18T02:00:00,2,93.16,0,14.8,100
2023-01-18T03:00:00,2,93.16,0.1,14.7,100
2023-01-18T04:00:00,2,93.16,0.007,16.5,100
2023-01-18T05:00:00,2,93.17,0,16.5,100
2023-01-18T06:00:00,2,99.91,0.487,14.7,99.9
2023-01-18T07:00:00,3,93.17,0.006,12.9,100
2023-01-18T08:00:00,3,93.14,0,18.2,100
2023-01-18T09:00:00,3,86.84,0,20.3,100
2023-01-18T10:00:00,3,86.85,0,16.4,100
2023-01-18T11:00:00,3,86.8,0,18.2,100
2023-01-18T12:00:00,3,86.81,0,12.9,99.9
2023-01-18T13:00:00,3,86.77,0,11.1,89.6
2023-01-18T14:00:00,3,86.75,0,9.3,99.9
2023-01-18T15:00:00,3,86.78,0,7.6,99.9
2023-01-18T16:00:00,2,93.02,0,7.5,99.9
2023-01-18T17:00:00,2,93.08,0,12.9,99.9
2023-01-18T18:00:00,2,93.07,0,14.6,99.9
2023-01-18T19:00:00,1,93.01,0,14.6,99.9
2023-01-18T20:00:00,1,93.07,0,18.2,99.9
2023-01-18T21:00:00,1,93.07,0,13,99.9
2023-01-18T22:00:00,1,93.08,0,11.2,99.9
2023-01-18T23:00:00,1,99.9,0,13,89.6
2023-01-19T00:00:00,2,93.16,0,14.8,99.9
2023-01-19T01:00:00,2,93.21,0.1,18.4,99.9
2023-01-19T02:00:00,1,99.96,0,22.3,99.9
2023-01-19T03:00:00,1,93.12,0.001,18.5,99.9
2023-01-19T04:00:00,1,93.17,1.993,20.5,100
2023-01-19T05:00:00,1,93.06,0.043,20.7,100
2023-01-19T06:00:00,0,100,0.112,16.8,100
2023-01-19T07:00:00,0,100,5.888,16.7,100
2023-01-19T08:00:00,0,100,4.754,22.3,99.7
2023-01-19T09:00:00,0,99.99,0.107,24.1,100
2023-01-19T10:00:00,0,99.92,0.038,29.4,99.5
2023-01-19T11:00:00,1,99.79,3.881,29.5,99.9
2023-01-19T12:00:00,1,92.97,0.002,31.4,99.9
2023-01-19T13:00:00,1,93.02,0.002,31.4,29.4
2023-01-19T14:00:00,1.1,93.05,0,24,50.3
2023-01-19T15:00:00,1.1,93.07,0,16.6,89.6
2023-01-19T16:00:00,2,93.05,0,20.5,89.6
2023-01-19T17:00:00,2,92.89,0,16.5,99.9
2023-01-19T18:00:00,2,86.6,0,13,99.9
2023-01-19T19:00:00,2,86.66,0,11,99.9
2023-01-19T20:00:00,1,86.64,0,9.4,89.6
2023-01-19T21:00:00,1,86.62,0,12.8,89.7
2023-01-19T22:00:00,1,92.99,0,11.1,89.7
2023-01-19T23:00:00,1,92.82,0,7.6,100
2023-01-20T00:00:00,1,92.88,0,7.5,100
2023-01-20T01:00:00,0,92.89,0,7.5,99.9
2023-01-20T02:00:00,0,92.72,0,3.7,99.3
2023-01-20T03:00:00,-1,99.73,0,5.4,89.7
2023-01-20T04:00:00,0,80.37,0,5.4,89.7
2023-01-20T05:00:00,0,86.34,0,5.4,99.9
2023-01-20T06:00:00,-1,86.16,0,3.6,89.7
2023-01-20T07:00:00,-1,86.27,0,7.5,89.7
2023-01-20T08:00:00,-1,86.22,0,5.4,100
2023-01-20T09:00:00,-1,92.79,0,7.5,100
2023-01-20T10:00:00,0,80.38,0,3.6,100
2023-01-20T11:00:00,1,69.55,0,3.6,100
2023-01-20T12:00:00,1,69.45,0,1.9,100
2023-01-20T13:00:00,2,60.11,0,1.9,100
2023-01-20T14:00:00,1,69.45,0,0.1,100
2023-01-20T15:00:00,2,55.92,0,5.4,89.6
2023-01-20T16:00:00,0,80.31,0,3.6,50.1
